Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,200.20499999999998,200.20499999999998,screen dark,29.598307200000004
0,0.42,0.42,wifi running,0.0008820000000000001
0.42,2.984,2.564,wifi scan,0.4738272
2.984,200.20499999999998,197.22099999999998,wifi running,0.41416410000000003
3.183,200.20499999999998,197.022,audio,33.099696
3.183,15.271,12.088000000000001,audio,2.030784
17.246,200.20499999999998,182.95899999999997,audio,30.737111999999996
17.246,27.501,10.255000000000003,audio,1.7228400000000006
29.18,200.20499999999998,171.02499999999998,audio,28.7322
29.18,40.399,11.219000000000001,audio,1.8847920000000002
42.098,200.20499999999998,158.10699999999997,audio,26.561975999999998
42.098,65.88,23.781999999999996,audio,3.995376
67.499,200.20499999999998,132.706,audio,22.294608
67.499,78.721,11.222000000000008,audio,1.8852960000000016
80.726,200.20499999999998,119.47899999999998,audio,20.072471999999998

